"SalePrice","ID"
255059.611753671,2004
220101.428068908,2005
210066.479142579,2006
243106.11463066,2007
212073.865055805,2008
209201.598277305,2009
210383.847479337,2010
171535.646675053,2011
186359.807694278,2012
180700.693929761,2013
190979.15957204,2014
207378.779523326,2015
203438.167967337,2016
202193.827076136,2017
119637.269204843,2018
134728.724044311,2019
102361.623251608,2020
89474.3617520455,2021
192592.603810611,2022
155763.184326177,2023
271168.30543743,2024
314507.437807337,2025
183598.059210657,2026
161824.409643679,2027
163665.416253139,2028
165496.93965802,2029
247697.854001945,2030
225947.234041778,2031
241508.578673047,2032
238953.605360477,2033
168950.099322584,2034
206810.842436004,2035
201287.693914116,2036
202274.32110585,2037
306505.762133555,2038
217569.654724533,2039
318140.800260689,2040
286964.357578718,2041
195388.76459762,2042
178370.669642241,2043
200138.115346454,2044
215778.220073004,2045
154471.497231623,2046
140258.61746205,2047
143115.488284122,2048
152488.315386498,2049
181594.38204758,2050
117619.582477667,2051
139808.739271771,2052
153816.057898946,2053
80814.1603287319,2054
182078.270360363,2055
157390.949035835,2056
104714.398334148,2057
222779.674545674,2058
137359.08917258,2059
193397.606788859,2060
187556.850898018,2061
132077.613156853,2062
132185.344481456,2063
131296.074464347,2064
125574.291496426,2065
184102.657182235,2066
109395.319170792,2067
160850.459367581,2068
98466.6409586856,2069
111469.560088626,2070
86704.5611360101,2071
138614.379027853,2072
132659.448629058,2073
174816.616223558,2074
148710.837383266,2075
123048.98180233,2076
154076.278174716,2077
116781.711275907,2078
132060.911825663,2079
133776.880175522,2080
120007.702982385,2081
134833.60717156,2082
142644.865134607,2083
108083.415182892,2084
119345.612473228,2085
136209.120112191,2086
134082.684696352,2087
95254.4671100704,2088
78529.7104913701,2089
132882.579509654,2090
96248.4034241545,2091
134388.061894762,2092
172070.907593052,2093
126561.317483581,2094
132416.851942796,2095
76132.3818972735,2096
104445.324326796,2097
147203.579252109,2098
34072.9201513754,2099
57115.4881160306,2100
111207.298446641,2101
134453.76453384,2102
88264.4307730193,2103
154802.531236478,2104
146255.755552072,2105
62555.3477715062,2106
200507.683633773,2107
143624.493388643,2108
115894.752201638,2109
129080.235130734,2110
151049.607964701,2111
137981.803335515,2112
114848.488684425,2113
115953.703679449,2114
158291.726738209,2115
102462.251078586,2116
134156.488124882,2117
110223.987319958,2118
109616.878550033,2119
117322.294376396,2120
84111.5618976551,2121
103156.473897602,2122
84626.9999934901,2123
155516.579586872,2124
138481.050100975,2125
137000.637886838,2126
161743.753805088,2127
145684.251769317,2128
59788.7470165269,2129
136692.953271114,2130
138815.779687257,2131
120253.749316489,2132
124516.611577717,2133
124656.436164644,2134
109858.013266898,2135
69821.8488360245,2136
120454.948341982,2137
149275.413521761,2138
156075.347067674,2139
147205.057575799,2140
136560.487905894,2141
124952.750605589,2142
148045.695649154,2143
113140.736327256,2144
144667.644874299,2145
179922.955456357,2146
148353.282895586,2147
136114.151496622,2148
146564.79330439,2149
235183.895496545,2150
117918.698574697,2151
210492.115874937,2152
206491.230582777,2153
121014.402960029,2154
149488.665608509,2155
271615.321918497,2156
231928.380414992,2157
238521.738105575,2158
222704.682196705,2159
190358.028679904,2160
242679.819862125,2161
341035.700267161,2162
327699.880828983,2163
232074.462654262,2164
197100.795783946,2165
157833.390608692,2166
199483.379121549,2167
204517.688223777,2168
195616.815481239,2169
227482.801553352,2170
158056.685420097,2171
129585.939158538,2172
182715.803059161,2173
243694.108210505,2174
261124.809474727,2175
278125.391322132,2176
248954.564044238,2177
221810.828381009,2178
152534.457365894,2179
219149.010468597,2180
211421.936981554,2181
236611.050346708,2182
201760.210171382,2183
127675.590227192,2184
117508.344083241,2185
134767.943851651,2186
157521.091159624,2187
155000.377543406,2188
373031.575154657,2189
75190.4542257776,2190
70530.9850265315,2191
81098.6579667756,2192
128421.112612031,2193
95898.3030801315,2194
113001.922411475,2195
108010.30421331,2196
111207.38563766,2197
159550.24086627,2198
170558.715678443,2199
147067.172212104,2200
136917.662218182,2201
202177.068898786,2202
123264.361828063,2203
152782.281010966,2204
119404.50104578,2205
136451.632985008,2206
174707.891367014,2207
235399.500519788,2208
232091.884363438,2209
120799.031719822,2210
125917.720214616,2211
128459.997806297,2212
110290.051492415,2213
160098.215228505,2214
95706.7507646197,2215
157312.753558231,2216
72400.5747292881,2217
98274.5709652647,2218
99278.6733207109,2219
25456.6109611894,2220
279693.560997369,2221
257828.62846212,2222
306904.132853243,2223
213987.790377307,2224
129898.143123679,2225
196080.001925776,2226
205292.097026506,2227
261695.418923352,2228
241980.227604948,2229
149729.654167883,2230
217260.537360545,2231
192154.874368092,2232
195221.441805268,2233
241138.924037327,2234
230646.953642101,2235
259379.011490622,2236
291400.122575646,2237
190123.146544326,2238
136930.641581989,2239
166439.687456987,2240
163886.831043337,2241
124556.133300017,2242
129460.423229569,2243
108439.819609143,2244
107040.277150094,2245
170007.142794905,2246
116037.407158378,2247
116528.032255586,2248
118462.834075008,2249
134144.285228892,2250
178400.951742609,2251
188775.727099595,2252
153963.724569881,2253
170431.629206254,2254
187159.591898238,2255
188387.764020347,2256
201693.830709729,2257
171342.481966992,2258
177294.112272805,2259
119707.923312877,2260
190101.072508831,2261
207199.112155062,2262
316289.282007914,2263
464981.747850298,2264
226965.812634763,2265
267422.909016284,2266
322159.003600854,2267
353913.211067131,2268
169293.487095094,2269
201850.020783689,2270
231412.440514481,2271
216033.14900047,2272
169718.789540788,2273
183202.640634863,2274
173006.413581236,2275
182888.012082164,2276
193214.110777817,2277
149673.217529301,2278
122455.565070367,2279
132418.601283747,2280
180422.14257276,2281
205870.280866494,2282
108266.930702408,2283
122494.524846983,2284
139936.126616025,2285
123206.230530546,2286
327116.058234133,2287
269896.592471308,2288
303480.68037852,2289
372758.644139366,2290
305442.574778967,2291
366933.91625879,2292
391403.954732098,2293
335385.101215976,2294
399395.283468638,2295
276340.771980602,2296
308639.61593558,2297
320056.596889769,2298
323756.877802225,2299
298373.01914479,2300
279269.357459133,2301
235850.205295351,2302
245377.352791502,2303
241264.187278067,2304
200637.131375705,2305
198801.212608908,2306
205733.5049734,2307
216181.15121425,2308
285606.422511334,2309
203902.145718962,2310
208828.939915589,2311
192710.571978668,2312
191449.760005193,2313
192374.235444813,2314
189510.823530459,2315
216807.476401705,2316
197067.745376455,2317
188618.672394148,2318
193950.494583764,2319
193530.355588496,2320
224649.609162805,2321
188142.040015475,2322
202328.713705733,2323
194617.109562076,2324
221028.315211103,2325
176293.411852085,2326
210877.550904012,2327
218487.961157977,2328
195437.444542874,2329
183457.8219861,2330
301165.839436213,2331
334695.870901411,2332
288901.710330499,2333
250550.879511998,2334
275423.86284964,2335
270028.098690457,2336
208963.841414027,2337
245925.626485988,2338
225997.427861378,2339
354896.116637504,2340
208899.005653179,2341
230192.854329388,2342
216652.88235785,2343
227880.799591209,2344
235187.133260248,2345
207739.838144344,2346
200053.001677393,2347
223077.924359151,2348
189074.664593242,2349
264980.487929329,2350
271138.476787647,2351
249318.968789158,2352
239965.462244525,2353
146419.61654947,2354
164849.644734266,2355
178966.94617683,2356
205255.265994615,2357
205429.191293624,2358
136120.256596565,2359
126080.359827203,2360
142128.895881461,2361
297648.772417288,2362
152428.204115913,2363
177174.016547384,2364
212899.385686191,2365
194602.278222796,2366
225049.221339619,2367
206996.950413948,2368
203608.181167631,2369
159870.068535988,2370
161577.768547026,2371
193299.909491784,2372
273479.61465132,2373
288087.802182871,2374
246517.339626348,2375
287274.793569187,2376
327197.757346884,2377
156728.366837548,2378
217797.671369137,2379
152154.411853602,2380
183824.216647105,2381
215533.390955095,2382
215142.083119365,2383
250510.480847928,2384
165027.197489303,2385
140554.9089728,2386
139385.585367789,2387
114345.311310094,2388
111058.328415109,2389
154999.868103013,2390
123142.31429897,2391
116245.118249579,2392
158632.543198309,2393
125940.685835015,2394
198168.781830936,2395
153044.604980848,2396
242196.682521353,2397
130243.811486634,2398
71460.7055251204,2399
66186.5864884726,2400
109914.56923281,2401
152886.659701711,2402
147563.399999028,2403
137077.583548598,2404
163496.43788561,2405
143512.357248003,2406
127272.101921967,2407
155896.208182292,2408
122048.994271151,2409
182033.977977445,2410
121134.466326981,2411
154325.379537549,2412
139135.668328668,2413
160775.727313443,2414
141889.956706385,2415
131813.129701283,2416
129397.626782142,2417
135831.131319488,2418
143454.121333065,2419
119317.686059667,2420
141403.253228411,2421
124452.233940413,2422
141340.709288598,2423
159449.056358428,2424
221753.689154686,2425
132821.99936903,2426
137927.18819152,2427
167859.075753134,2428
106090.675055189,2429
129938.037073937,2430
92297.1104137139,2431
142527.272434469,2432
145173.070434106,2433
139984.088684817,2434
157675.145826112,2435
105409.566655354,2436
101604.041184815,2437
114760.244235017,2438
119126.311079294,2439
122643.110345984,2440
122936.19070667,2441
93717.8186490759,2442
137236.725242755,2443
118074.421119125,2444
87028.0733085397,2445
141770.128041266,2446
194935.264368303,2447
134455.679900191,2448
100708.204686754,2449
151520.795646052,2450
112626.22663621,2451
201756.502508953,2452
101581.510660802,2453
130933.650113442,2454
126842.785423197,2455
154939.92792661,2456
117182.50548132,2457
118724.066803272,2458
117073.350810807,2459
139926.172277692,2460
128918.250368126,2461
127900.471406282,2462
131408.406930194,2463
180697.905674122,2464
139974.038339374,2465
118803.399864358,2466
145221.460113773,2467
74757.1906914071,2468
83135.0083834826,2469
198544.532617302,2470
217454.434898119,2471
172236.034347257,2472
121003.320499005,2473
60652.5092161474,2474
230352.960344684,2475
113186.509733927,2476
126661.42047191,2477
163943.072993957,2478
122909.066949669,2479
155161.122376719,2480
131941.597176644,2481
129171.115319954,2482
104881.413004649,2483
130125.875336363,2484
135187.510820203,2485
164053.952823119,2486
192637.81253958,2487
163288.790806271,2488
151957.4709231,2489
157948.487375998,2490
109262.354315366,2491
188284.875894995,2492
150898.857324721,2493
176189.730698857,2494
113640.500014856,2495
231452.707782382,2496
163675.462750278,2497
95299.8172868863,2498
89814.2319627601,2499
125910.256858483,2500
157420.144541169,2501
153766.573734837,2502
111749.17717322,2503
205095.162192101,2504
222282.469272956,2505
248235.741575555,2506
281601.493789212,2507
250632.010380618,2508
224751.886356292,2509
219855.277468019,2510
194438.485711754,2511
212115.93195688,2512
232173.552691862,2513
272913.390676051,2514
150680.018430659,2515
176152.216650735,2516
145645.879525444,2517
167750.831044216,2518
222313.074996128,2519
219915.749377141,2520
204741.919611619,2521
224542.710043558,2522
124919.559869598,2523
128077.987864476,2524
127048.453232724,2525
133592.599567384,2526
138865.226639771,2527
121974.068944792,2528
134308.117588469,2529
112515.137246259,2530
242045.182525606,2531
232269.705273079,2532
203026.450252522,2533
234243.706941165,2534
280638.968983453,2535
234053.942687173,2536
242402.272396054,2537
192389.471636903,2538
199866.501395957,2539
193106.244757919,2540
194137.748548048,2541
178085.681073537,2542
122643.280210279,2543
127646.949197973,2544
160246.95606692,2545
141689.663439656,2546
146804.582906813,2547
166725.785993737,2548
156402.14156578,2549
674315.74392791,2550
147631.298778343,2551
137780.766052384,2552
77037.1866402156,2553
94964.8650252521,2554
122424.186138765,2555
90123.0299687934,2556
101519.018146083,2557
169480.02013276,2558
123257.236503764,2559
128582.361033565,2560
135550.136619847,2561
126365.200628856,2562
136437.64113017,2563
173827.819216124,2564
130601.330638331,2565
136866.694517815,2566
107530.517989799,2567
203420.711166801,2568
213818.749532071,2569
121255.784367554,2570
202468.591398314,2571
162471.9876826,2572
233146.364139166,2573
274481.655042626,2574
132925.113113258,2575
136911.554350098,2576
143088.177499041,2577
86441.7901003455,2578
42504.7714826445,2579
112144.117985713,2580
118354.050051046,2581
132836.574284361,2582
251834.882892996,2583
188297.933002756,2584
194112.000752767,2585
239252.366388183,2586
203512.731919625,2587
146484.721771066,2588
156164.800563602,2589
211821.539051457,2590
247668.092774744,2591
226667.187912653,2592
231837.797160829,2593
188559.422026384,2594
207600.734101717,2595
282200.64058345,2596
202785.138220461,2597
262861.405094481,2598
326805.474113719,2599
225963.021426694,2600
170500.163189374,2601
76039.2072397507,2602
93474.3879313389,2603
80076.1067840424,2604
74675.9871937818,2605
150948.92096512,2606
205338.045221984,2607
239984.553554441,2608
181236.796910854,2609
109218.650200688,2610
161924.869036319,2611
167088.749318598,2612
145334.325517723,2613
122219.851645566,2614
164309.692708719,2615
169565.260446867,2616
193757.808719996,2617
269443.370404517,2618
221423.324036759,2619
173517.407900884,2620
189129.056310531,2621
188515.875140938,2622
242971.171698691,2623
290571.724202839,2624
292255.095262594,2625
170760.792193763,2626
161492.163855665,2627
358052.439004693,2628
404017.851720335,2629
290358.413940817,2630
393701.052936699,2631
339647.444146482,2632
265731.639031494,2633
354810.261451607,2634
166329.901699303,2635
184773.8485128,2636
192845.033139723,2637
258076.130449845,2638
181770.683071701,2639
147115.781266152,2640
95294.9465752429,2641
204594.750971682,2642
108087.745251721,2643
114378.8317398,2644
106867.572481711,2645
95643.7054014199,2646
100350.474596161,2647
144502.064601427,2648
157014.977473197,2649
143786.942951442,2650
139619.579793002,2651
349276.136571896,2652
254375.368420104,2653
251715.989281703,2654
343453.235339696,2655
287139.710963886,2656
315975.218896411,2657
278974.051565205,2658
277923.965052288,2659
309449.829591927,2660
313890.029195772,2661
330390.569108671,2662
265355.767453271,2663
278993.085914106,2664
288443.673205067,2665
277083.499328075,2666
191705.167900003,2667
199283.499757554,2668
197550.887322621,2669
265043.767467311,2670
196644.65691073,2671
195692.209003694,2672
201338.155670874,2673
207569.854402553,2674
168894.824818594,2675
203224.446960824,2676
198763.453467816,2677
252641.018286956,2678
247562.079536648,2679
264998.943211849,2680
338885.500722196,2681
282348.242465119,2682
407051.932252392,2683
280411.785764657,2684
305775.196027386,2685
250681.758681752,2686
265212.097270005,2687
223606.618788696,2688
206587.84477595,2689
355219.542406299,2690
196972.561789868,2691
146602.659658901,2692
206678.345375078,2693
166707.752258592,2694
203204.717574353,2695
192639.19135862,2696
186823.182556985,2697
217240.715390184,2698
194182.021465195,2699
171029.942983256,2700
157523.546317703,2701
118915.047982563,2702
145016.402051954,2703
126206.444594742,2704
114710.616943743,2705
109899.019653884,2706
133953.071952453,2707
131810.79091661,2708
108630.942951248,2709
118891.116280774,2710
281092.625111942,2711
325010.166746478,2712
179475.21377323,2713
155408.215631688,2714
169644.789039141,2715
150716.835228531,2716
196327.810225942,2717
222242.03916203,2718
162697.374851771,2719
197056.053858596,2720
137766.670832194,2721
177680.149739116,2722
152962.324208037,2723
125680.149709298,2724
132076.655850893,2725
145533.691696205,2726
161622.287916808,2727
175675.787155527,2728
141541.121486749,2729
153806.818341677,2730
128082.587053621,2731
131093.959163443,2732
150464.236134969,2733
170289.549570972,2734
141973.414819901,2735
131976.880777683,2736
118523.372346519,2737
144277.757028242,2738
168659.322232737,2739
145417.602376429,2740
149818.379023255,2741
159225.494192243,2742
155377.511992825,2743
157091.603902708,2744
143297.982067497,2745
137974.008038166,2746
156445.891305222,2747
106343.440348142,2748
140263.146031854,2749
143117.148067919,2750
145219.957209798,2751
219301.638005199,2752
144700.280941465,2753
236531.830590219,2754
132492.453163469,2755
92622.384841726,2756
68355.8269639593,2757
90214.2086473562,2758
146728.052473169,2759
129644.238241798,2760
136423.206950847,2761
132934.57635777,2762
193560.391175136,2763
172746.620879531,2764
277348.481320242,2765
134363.232511359,2766
73214.3531811325,2767
124452.247744053,2768
126632.803721981,2769
149394.326850042,2770
102690.941203863,2771
109764.049493537,2772
170638.916522754,2773
171018.488491325,2774
129302.546695519,2775
141333.346648907,2776
138425.119764134,2777
120330.427041754,2778
134738.390799055,2779
96043.6446844239,2780
88484.4246279322,2781
91904.8357503664,2782
97067.3149801067,2783
117019.44909887,2784
127071.584998139,2785
71019.4613296904,2786
138912.593653336,2787
69150.2163222368,2788
165933.614493122,2789
90471.2435967748,2790
115779.391104442,2791
81600.250626373,2792
177740.799576151,2793
96104.1212485952,2794
123818.50076948,2795
93717.2045817939,2796
268866.997549052,2797
122229.841182558,2798
136412.571112613,2799
66923.0605130559,2800
106466.880786959,2801
153682.253775299,2802
183228.618138032,2803
152293.796475732,2804
111054.286206073,2805
74177.7567813853,2806
157514.587330692,2807
140617.749349233,2808
132477.642755163,2809
129228.026234199,2810
167312.459514198,2811
151819.597546732,2812
170754.836262674,2813
158358.235777484,2814
124623.137653813,2815
255302.134861454,2816
161384.490511202,2817
137088.115294505,2818
183314.292962569,2819
129937.159955775,2820
100345.879730067,2821
208774.57621427,2822
317077.273000609,2823
164157.47330133,2824
164597.929693194,2825
148066.198872737,2826
141619.124530573,2827
252837.999261396,2828
229588.147081603,2829
236319.758874566,2830
183026.064859671,2831
254519.488640326,2832
272842.073601186,2833
221671.843847955,2834
221639.289126854,2835
199934.889931139,2836
169710.969091802,2837
158489.741775793,2838
187728.347640116,2839
193865.871332995,2840
206298.740007112,2841
232619.291585061,2842
147249.437013094,2843
153468.245411536,2844
119039.20778398,2845
206109.220175263,2846
194631.731019621,2847
233178.907953604,2848
211582.620887995,2849
